"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Source Group","Associated Group/s","Disc. Internal Name","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender"
"15330","AT 2016gum","15:33:41.95","+55:56:42.22","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkh","1","1","","18.82","G-Gaia","2016-09-25 18:23:02","Gaia_Bot1"
"15331","AT 2016gun","19:58:21.53","+13:33:44.68","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bki","1","1","","18.94","G-Gaia","2016-09-26 05:24:00","Gaia_Bot1"
"15332","AT 2016guo","19:54:10.95","+14:10:03.61","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkj","1","1","","18.96","G-Gaia","2016-09-25 23:25:26","Gaia_Bot1"
"15333","AT 2016gup","19:47:38.55","+16:13:29.21","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkk","1","1","","18.92","G-Gaia","2016-09-25 23:26:52","Gaia_Bot1"
"15334","AT 2016guq","09:37:53.91","+23:09:10.12","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkl","1","1","","18.08","G-Gaia","2016-09-26 13:30:43","Gaia_Bot1"
"15335","AT 2016gur","20:54:44.23","+34:07:58.91","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkn","1","1","","18.34","G-Gaia","2016-10-01 17:42:43","Gaia_Bot1"
"15336","AT 2016gus","07:21:46.90","-65:49:21.11","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkp","1","1","","18.82","G-Gaia","2016-10-01 15:11:31","Gaia_Bot1"
"15337","AT 2016gut","07:22:30.01","-63:57:39.78","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkq","1","1","","18.04","G-Gaia","2016-10-01 09:10:04","Gaia_Bot1"
"15338","SN 2016guu","23:54:57.93","-63:27:13.32","SN Ia","0.07","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkr","1","1","","18.31","G-Gaia","2016-09-30 15:57:36","Gaia_Bot1"
"15340","AT 2016guw","23:35:14.24","-62:00:10.12","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bks","1","1","","18.94","G-Gaia","2016-09-30 22:00:28","Gaia_Bot1"
"15344","AT 2016gva","01:36:19.43","+02:32:34.68","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ema","1","1","","20.94","w-PS1","2016-09-30 11:35:31","PS1_Bot1"
"15345","AT 2016gvb","02:22:30.19","+15:38:22.99","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emc","1","1","","20.1","w-PS1","2016-09-30 13:50:52","PS1_Bot1"
"15346","SN 2016gvc","02:15:22.18","-05:18:26.77","SN Ia","0.045","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emb","1","1","","18.36","z-Sloan","2016-09-30 14:57:07","PS1_Bot1"
"15347","SN 2016gvd","01:20:22.63","-00:04:20.20","SN Ia","0.077","","","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","18.6","Clear-","2016-10-09 22:39:24","SÃ¡rneczky"
"15349","AT 2016gvf","03:05:00.40","+02:12:41.57","","","GALEXASC J030500.36+021244.6","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16ppg","1","1","","18.7","r-Sloan","2016-10-03 18:40:07","Li"
"15350","SN 2016gvg","03:13:12.86","+02:08:37.57","SN Ia","0.048","GALEXASC J031313.01+020835.8","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16ppi","1","1","","17.9","r-Sloan","2016-10-03 18:38:51","Li"
"15351","AT 2016gvh","01:48:33.63","+07:53:19.75","","","SDSS J014833.57+075320.4","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16ppp","1","1","","19","r-Sloan","2016-10-03 17:34:26","Li"
"15364","AT 2016gvu","05:58:40.09","-75:18:39.10","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bku","1","1","","18.49","G-Gaia","2016-10-01 23:11:02","Gaia_Bot1"
"15365","AT 2016gvv","08:37:52.75","-55:46:57.25","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkv","1","1","","19","G-Gaia","2016-10-02 14:58:33","Gaia_Bot1"
"15366","AT 2016gvw","09:17:45.03","-19:06:08.28","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkw","1","1","","18.74","G-Gaia","2016-10-02 04:04:48","Gaia_Bot1"
"15367","AT 2016gvx","02:20:21.77","+03:25:58.51","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emh","1","1","","21.51","w-PS1","2016-09-27 11:18:14","PS1_Bot1"
"15368","AT 2016gvy","20:58:47.13","-24:07:42.10","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emg","1","1","","20.56","w-PS1","2016-09-27 06:51:50","PS1_Bot1"
"15369","AT 2016gvz","22:42:47.46","-17:42:52.71","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emi","1","1","","19.54","w-PS1","2016-09-30 09:01:26","PS1_Bot1"
"15370","AT 2016gwa","02:27:30.56","-01:11:37.55","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emk","1","1","","20.1","w-PS1","2016-09-25 12:23:02","PS1_Bot1"
"15371","AT 2016gwb","02:00:10.22","-04:51:39.04","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emj","1","1","","21.39","w-PS1","2016-09-25 12:15:50","PS1_Bot1"
"15372","AT 2016gwc","20:37:26.09","-12:32:14.36","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emm","1","1","","18.98","w-PS1","2016-09-30 05:45:36","PS1_Bot1"
"15373","AT 2016gwd","21:38:14.63","-04:34:31.04","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eml","1","1","","19.99","w-PS1","2016-09-26 07:13:26","PS1_Bot1"
"15374","AT 2016gwe","01:24:10.65","+03:54:40.52","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emo","1","1","","20.76","w-PS1","2016-09-30 11:31:12","PS1_Bot1"
"15375","AT 2016gwf","00:10:38.40","-09:55:26.16","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emq","1","1","","20.81","w-PS1","2016-10-02 10:55:12","PS1_Bot1"
"15376","AT 2016gwg","02:00:32.07","+14:06:04.13","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emp","1","1","","20.42","w-PS1","2016-09-30 14:02:24","PS1_Bot1"
"15378","AT 2016gwi","23:23:09.11","+22:38:40.25","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16epz","1","1","","20.88","i-Sloan","2016-10-07 06:23:02","PS1_Bot1"
"15381","SN 2016gwl","09:23:28.02","-23:10:10.74","SN Ia","0.009","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkz","1","1","","15.95","G-Gaia","2016-10-02 22:09:07","Gaia_Bot1"
"15386","AT 2016gwq","09:21:50.47","-29:57:36.90","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bla","1","1","","17.06","G-Gaia","2016-10-03 04:16:19","Gaia_Bot1"
"15387","AT 2016gwr","09:24:56.00","-25:09:53.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blb","1","1","","18.71","G-Gaia","2016-10-03 04:11:59","Gaia_Bot1"
"15388","AT 2016gws","23:10:45.48","-76:15:14.58","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blc","1","1","","18.06","G-Gaia","2016-10-03 15:48:57","Gaia_Bot1"
"15389","AT 2016gwt","00:00:49.02","-77:18:57.78","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bld","1","1","","16.4","G-Gaia","2016-10-03 03:46:04","Gaia_Bot1"
"15390","AT 2016gwu","21:26:24.13","+25:38:26.81","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16ble","1","1","","16.52","G-Gaia","2016-10-03 11:35:31","Gaia_Bot1"
"15391","AT 2016gwv","19:18:53.27","+79:32:16.62","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blf","1","1","","20.64","G-Gaia","2016-08-29 01:03:21","Gaia_Bot1"
"15394","AT 2016gwy","21:01:02.58","+52:27:08.71","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blg","1","1","","14.9","G-Gaia","2016-10-03 06:01:26","Gaia_Bot1"
"15395","AT 2016gwz","10:51:46.51","+77:10:55.78","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blh","1","1","","18.76","G-Gaia","2016-10-04 00:46:04","Gaia_Bot1"
"15396","AT 2016gxa","09:53:25.33","+52:15:47.74","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bli","1","1","","18.85","G-Gaia","2016-10-04 08:57:07","Gaia_Bot1"
"15397","AT 2016gxb","21:47:48.69","-31:04:50.41","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blk","1","1","","20.71","G-Gaia","2016-09-24 12:20:09","Gaia_Bot1"
"15398","AT 2016gxc","01:54:36.38","+12:36:04.15","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16enc","1","1","","20.63","w-PS1","2016-09-30 14:00:57","PS1_Bot1"
"15399","AT 2016gxd","20:48:31.46","-11:20:59.36","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emv","1","1","","20.04","w-PS1","2016-09-30 05:48:28","PS1_Bot1"
"15400","AT 2016gxe","02:11:13.37","-00:13:54.89","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emx","1","1","","22.03","w-PS1","2016-09-25 12:59:02","PS1_Bot1"
"15401","AT 2016gxf","00:50:58.15","-04:37:49.35","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emw","1","1","","19.87","w-PS1","2016-09-26 09:34:33","PS1_Bot1"
"15402","AT 2016gxg","02:22:47.92","-02:01:48.55","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emz","1","1","","21.47","w-PS1","2016-09-25 12:23:02","PS1_Bot1"
"15403","AT 2016gxh","02:12:50.63","+00:23:41.06","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emy","1","1","","19.98","w-PS1","2016-09-25 12:21:36","PS1_Bot1"
"15404","AT 2016gxi","21:00:11.81","-16:52:03.01","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emr","1","1","","20.6","w-PS1","2016-09-27 06:48:57","PS1_Bot1"
"15405","AT 2016gxj","02:38:46.45","+00:24:51.20","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ena","1","1","","20.69","w-PS1","2016-09-25 12:31:40","PS1_Bot1"
"15406","AT 2016gxk","02:34:54.82","+05:51:08.31","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ems","1","1","","21.14","w-PS1","2016-09-27 11:03:50","PS1_Bot1"
"15407","AT 2016gxl","02:25:54.46","+02:29:39.75","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16enb","1","1","","21.49","w-PS1","2016-09-27 11:29:45","PS1_Bot1"
"15408","AT 2016gxm","20:31:51.69","-09:36:16.80","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emu","1","1","","19.86","w-PS1","2016-09-30 05:42:43","PS1_Bot1"
"15409","AT 2016gxn","02:43:57.43","+04:10:39.72","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16emt","1","1","","21.36","w-PS1","2016-09-27 11:05:16","PS1_Bot1"
"15411","SN 2016gxp","00:14:34.65","+48:15:08.10","SN Ia","0.0186","NGC 51","","POSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, POSS, SkyMapper, XOSS, XTSS","","1","1","","18.6","Clear-","2016-10-05 07:36:46","Puckett"
"15412","AT 2016gxq","08:17:26.83","+21:41:25.55","","","UGC 4308  ","0.0119","SNHunt","ATS, CRTS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, SNHunt, XOSS, XTSS","","1","1","","18.9","V-crts-CRTS","2016-10-04 10:53:21","Drake"
"15414","AT 2016gxs","00:05:14.23","+06:16:32.24","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eqg","1","1","","19.26","i-Sloan","2016-10-09 08:29:45","PS1_Bot1"
"15416","SN 2015bs","22:33:43.77","-06:22:08.33","SN IIP","0.027","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS15dsr","1","1","","21.37","w-PS1","2015-06-27 13:46:33","PS1_Bot1"
"15418","AT 2016gxv","23:57:20.15","-11:21:13.25","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ene","1","1","","20.43","w-PS1","2016-10-02 10:53:45","PS1_Bot1"
"15419","AT 2016gxw","03:13:50.74","-02:26:23.33","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16end","1","1","","20.8","w-PS1","2016-09-30 12:33:07","PS1_Bot1"
"15420","AT 2016gxx","22:24:45.83","+38:53:06.86","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bmc","1","1","","18.92","G-Gaia","2016-10-08 05:55:40","Gaia_Bot1"
"15423","AT 2016gya","04:24:15.21","+31:24:14.60","","","","","ISSP","ATS, CSP, DAO_OTS, DES, iPTF, ISSP, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","18.5","Clear-","2016-09-29 02:24:00","Ciabattari"
"15427","SN 2016gye","17:48:12.38","+17:37:31.58","SN Ia","0.021171","ARK 530","0.021171","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ASASSN-16lg","1","1","","16.2","V-Johnson","2016-10-06 04:48:00","Stanek"
"15429","AT 2016gyg","21:44:13.84","+33:06:26.60","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bll","1","1","","18.74","G-Gaia","2016-10-04 23:45:36","Gaia_Bot1"
"15430","AT 2016gyh","22:02:27.38","+51:49:30.83","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blm","1","1","","18.02","G-Gaia","2016-10-05 18:04:19","Gaia_Bot1"
"15432","AT 2016gyj","21:46:39.97","+09:21:18.83","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bln","1","1","","17.79","G-Gaia","2016-10-05 11:22:33","Gaia_Bot1"
"15433","AT 2016gyk","21:46:40.31","-45:41:07.62","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blo","1","1","","18.55","G-Gaia","2016-10-04 16:23:31","Gaia_Bot1"
"15435","AT 2016gym","21:37:60.00","+50:40:59.95","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blp","1","1","","19.71","G-Gaia","2016-10-04 18:01:26","Gaia_Bot1"
"15436","AT 2016gyn","09:59:29.97","-44:59:37.75","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blq","1","1","","18.01","G-Gaia","2016-10-05 20:47:02","Gaia_Bot1"
"15437","AT 2016gyo","09:50:26.28","-12:02:52.80","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16blr","1","1","","18.87","G-Gaia","2016-10-06 10:00:28","Gaia_Bot1"
"15438","SN 2016gyp","02:06:52.14","+42:32:13.14","SN II","0.07","","","iPTF","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","iPTF16gyp","1","1","2016-10-20","","","2016-10-07 11:11:02","iPTF_Bot1"
"15439","AT 2016gyq","21:33:30.96","-20:31:36.88","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bls","1","1","","17.47","G-Gaia","2016-10-06 10:52:19","Gaia_Bot1"
"15442","SN 2016gyt","19:00:32.43","+54:34:09.70","SN II","0.026","IRAS F18594+5429","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ASASSN-16ll","1","1","","17.1","V-Johnson","2016-09-26 06:43:12","Stanek"
"15460","AT 2016gzl","23:46:07.11","+13:53:56.98","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eng","1","1","","21.03","w-PS1","2016-10-06 10:07:40","PS1_Bot1"
"15461","AT 2016gzm","23:44:19.51","+23:22:37.71","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16enf","1","1","","20.98","i-Sloan","2016-10-07 06:21:36","PS1_Bot1"
"15462","AT 2016gzn","23:53:37.96","+12:21:08.99","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eni","1","1","","19.31","w-PS1","2016-10-06 10:04:48","PS1_Bot1"
"15463","AT 2016gzo","01:11:27.68","+26:18:42.70","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16dhe","1","1","","18.22","cyan-ATLAS","2016-09-30 11:11:02","ATLAS_Bot1"
"15464","AT 2016gzp","06:15:55.28","+54:33:38.34","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16dii","1","1","","17.81","orange-ATLAS","2016-09-21 13:55:12","ATLAS_Bot1"
