"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Source Group","Associated Group/s","Disc. Internal Name","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender"
"16743","AT 2016iwl","22:43:31.04","-36:51:52.52","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cct","1","1","","17.9","G-Gaia","2016-12-14 09:11:31","Gaia_Bot1"
"16744","AT 2016iwm","13:35:00.11","-04:49:03.90","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bdx","1","1","","18.63","G-Gaia","2016-08-30 11:25:26","Gaia_Bot1"
"16745","AT 2016iwn","04:10:15.46","-17:49:20.90","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjd","1","1","","18.92","i-Sloan","2016-12-15 08:16:47","PS1_Bot1"
"16746","AT 2016iwo","03:23:18.21","-17:00:37.05","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjc","1","1","","19.95","i-Sloan","2016-12-15 09:37:26","PS1_Bot1"
"16747","AT 2016iwp","23:47:25.04","+08:51:09.61","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjf","1","1","","20.7","i-Sloan","2016-12-15 05:19:40","PS1_Bot1"
"16748","AT 2016iwq","04:26:29.46","-21:06:05.59","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fje","1","1","","19.85","i-Sloan","2016-12-15 08:19:40","PS1_Bot1"
"16749","AT 2016iwr","23:53:56.36","+09:16:53.50","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjh","1","1","","20.14","i-Sloan","2016-12-15 05:19:40","PS1_Bot1"
"16750","AT 2016iws","23:52:54.62","+13:50:21.44","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjg","1","1","","19.44","i-Sloan","2016-12-15 05:16:48","PS1_Bot1"
"16751","AT 2016iwt","02:10:50.58","+34:59:06.72","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dzm","1","1","","18.2","orange-ATLAS","2016-12-15 07:39:21","ATLAS_Bot1"
"16752","AT 2016iwu","01:34:05.76","+30:22:39.72","","","M33","-0.000597","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16ox","1","1","","15","V-Johnson","2016-12-17 08:23:59","Stanek"
"16753","SN 2016iwv","10:37:22.39","+25:52:36.26","SN Ia","0.051","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccu","1","1","","18.31","G-Gaia","2016-12-16 00:27:21","Gaia_Bot1"
"16754","SN 2016iww","11:41:30.85","-09:33:42.48","SN Ia","0.072","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccv","1","1","","18.58","G-Gaia","2016-12-15 19:01:55","Gaia_Bot1"
"16755","AT 2016iwx","22:01:01.40","-40:15:27.25","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccx","1","1","","17.22","G-Gaia","2016-11-09 05:42:43","Gaia_Bot1"
"16756","AT 2016iwy","22:12:08.56","-40:25:38.57","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccy","1","1","","18.8","G-Gaia","2016-12-15 10:50:52","Gaia_Bot1"
"16757","AT 2016iwz","22:17:04.50","-33:14:36.56","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccz","1","1","","18.5","G-Gaia","2016-12-16 04:59:31","Gaia_Bot1"
"16758","AT 2016ixa","00:43:11.11","+41:13:56.93","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cda","1","1","","18.46","G-Gaia","2016-12-15 22:42:14","Gaia_Bot1"
"16759","SN 2016ixb","04:54:00.04","+01:57:46.62","SN Ia","0.023","NPM1G +01.0158","0.028343","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16ov","1","1","","17.6","V-Johnson","2016-12-17 06:43:12","Stanek"
"16760","AT 2016ixc","00:33:46.25","+46:44:45.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdb","1","1","","18.81","G-Gaia","2016-12-02 16:43:40","Gaia_Bot1"
"16761","AT 2016ixd","22:40:37.32","-18:37:03.14","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdd","1","1","","18.43","G-Gaia","2016-12-16 15:30:14","Gaia_Bot1"
"16762","SN 2016ixe","11:12:27.39","-06:28:56.06","SN Ia","0.091","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cde","1","1","","18.99","G-Gaia","2016-12-17 00:59:02","Gaia_Bot1"
"16763","AT 2016ixf","10:39:44.56","+15:02:04.78","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdf","1","1","","18.14","G-Gaia","2016-12-17 00:38:52","Gaia_Bot1"
"16764","AT 2016ixg","22:25:57.91","-27:03:43.27","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdg","1","1","","18.96","G-Gaia","2016-12-16 11:06:43","Gaia_Bot1"
"16765","AT 2016ixh","22:28:09.38","-20:50:55.86","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdh","1","1","","18.1","G-Gaia","2016-12-17 03:25:55","Gaia_Bot1"
"16766","AT 2016ixi","04:48:24.55","-20:21:55.88","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjs","1","1","","19.44","i-Sloan","2016-12-15 08:26:52","PS1_Bot1"
"16767","AT 2016ixj","04:55:26.05","-20:35:09.05","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjv","1","1","","19.07","i-Sloan","2016-12-15 08:26:52","PS1_Bot1"
"16768","AT 2016ixk","04:55:25.65","-20:35:10.95","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fju","1","1","","20.38","i-Sloan","2016-12-15 08:26:52","PS1_Bot1"
"16769","AT 2016ixl","05:02:37.38","-17:00:39.24","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjx","1","1","","19.31","i-Sloan","2016-12-15 08:25:26","PS1_Bot1"
"16770","AT 2016ixm","05:00:15.23","-17:04:02.56","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjw","1","1","","20.41","i-Sloan","2016-12-15 08:25:26","PS1_Bot1"
"16771","AT 2016ixn","23:18:37.32","+15:41:05.91","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjz","1","1","","20.02","i-Sloan","2016-12-15 05:06:43","PS1_Bot1"
"16772","AT 2016ixo","22:59:17.59","+13:26:37.00","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjy","1","1","","20.78","i-Sloan","2016-12-15 05:22:33","PS1_Bot1"
"16773","AT 2016ixp","23:43:42.07","+09:12:44.38","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fkb","1","1","","20.94","i-Sloan","2016-12-15 05:19:40","PS1_Bot1"
"16774","AT 2016ixq","23:38:01.81","+08:45:21.89","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fka","1","1","","20.96","i-Sloan","2016-12-15 05:19:40","PS1_Bot1"
"16775","AT 2016ixr","23:54:14.03","+11:56:16.87","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fkc","1","1","","20.49","i-Sloan","2016-12-15 05:51:21","PS1_Bot1"
"16776","AT 2016ixs","03:14:38.08","-31:31:48.00","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjj","1","1","","20.33","i-Sloan","2016-12-15 07:09:07","PS1_Bot1"
"16777","AT 2016ixt","03:12:05.92","-21:21:09.29","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fji","1","1","","19.19","i-Sloan","2016-12-15 09:34:33","PS1_Bot1"
"16778","AT 2016ixu","03:23:44.60","-17:46:22.05","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjl","1","1","","20.23","i-Sloan","2016-12-15 09:37:26","PS1_Bot1"
"16779","AT 2016ixv","03:18:39.46","-21:22:02.89","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjk","1","1","","20.39","i-Sloan","2016-12-15 09:36:00","PS1_Bot1"
"16780","AT 2016ixw","04:12:26.27","-20:47:22.27","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjn","1","1","","20.31","i-Sloan","2016-12-15 08:12:28","PS1_Bot1"
"16781","AT 2016ixx","03:39:27.55","-17:58:57.61","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjm","1","1","","20.42","i-Sloan","2016-12-15 09:38:52","PS1_Bot1"
"16782","AT 2016ixy","04:40:41.78","-19:29:48.07","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjp","1","1","","19.51","i-Sloan","2016-12-15 08:22:33","PS1_Bot1"
"16783","AT 2016ixz","04:38:56.65","-22:57:45.84","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjo","1","1","","19.83","i-Sloan","2016-12-15 08:47:02","PS1_Bot1"
"16784","AT 2016iya","04:42:32.90","-18:11:21.62","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjr","1","1","","19.82","i-Sloan","2016-12-15 09:01:26","PS1_Bot1"
"16785","AT 2016iyb","04:41:44.45","-22:59:39.48","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjq","1","1","","19.08","i-Sloan","2016-12-15 08:28:19","PS1_Bot1"
"16786","AT 2016iyc","22:09:14.28","+21:31:17.51","","","UGC 11924","0.012685","LOSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, LOSS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","kait-16bx","1","1","","17","Clear-","2016-12-18 03:28:00","Zheng"
"16787","SN 2016iyd","07:37:09.76","-52:19:04.19","SN II","0.034","","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16oy","1","1","","16.4","V-Johnson","2016-12-19 06:43:12","Stanek"
"16788","SN 2016iye","07:45:19.72","-71:24:17.90","SN IIb","0.03","NGC2466","","BOSS","ATS, BOSS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PESSTO, XOSS, XTSS","","1","1","","17.4","Clear-","2016-12-19 11:23:45","Parker"
"16789","SN 2016iyf","10:16:34.21","+22:05:14.60","SN Ia","0.041","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdi","1","1","","17.9","G-Gaia","2016-12-17 18:31:40","Gaia_Bot1"
"16790","AT 2016iyg","10:05:15.09","+27:09:17.96","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdj","1","1","","18.93","G-Gaia","2016-12-18 00:27:21","Gaia_Bot1"
"16791","AT 2016iyh","22:34:33.28","-13:20:24.76","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdk","1","1","","17.54","G-Gaia","2016-12-17 11:21:07","Gaia_Bot1"
"16792","AT 2016iyi","22:27:25.46","-12:08:09.38","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdl","1","1","","17.98","G-Gaia","2016-12-18 03:36:00","Gaia_Bot1"
"16793","AT 2016iyj","10:55:24.91","-08:08:03.95","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdm","1","1","","18.36","G-Gaia","2016-11-21 07:13:26","Gaia_Bot1"
"16794","AT 2016iyk","10:41:06.40","+06:31:42.89","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdn","1","1","","17.99","G-Gaia","2016-12-17 18:47:31","Gaia_Bot1"
"16795","AT 2016iyl","10:30:56.26","+09:43:21.61","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdo","1","1","","18.8","G-Gaia","2016-12-18 00:44:38","Gaia_Bot1"
"16796","AT 2016iym","15:03:00.87","-67:42:13.32","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdp","1","1","","16.82","G-Gaia","2016-12-17 14:06:43","Gaia_Bot1"
"16797","AT 2016iyn","12:26:48.50","-48:46:04.37","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdq","1","1","","18.97","G-Gaia","2016-12-02 13:36:28","Gaia_Bot1"
"16798","AT 2016iyo","21:57:31.96","-27:42:20.77","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdr","1","1","","18.85","G-Gaia","2016-12-18 11:03:50","Gaia_Bot1"
"16799","AT 2016iyp","12:02:49.63","-54:22:47.06","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cds","1","1","","16.05","G-Gaia","2016-12-19 07:46:33","Gaia_Bot1"
"16800","AT 2016iyq","22:45:46.35","+11:07:44.36","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdt","1","1","","18.55","G-Gaia","2016-12-18 22:01:55","Gaia_Bot1"
"16801","AT 2016iyr","11:33:37.89","-42:14:54.24","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdu","1","1","","18.84","G-Gaia","2016-12-19 01:33:36","Gaia_Bot1"
"16802","AT 2016iys","11:05:48.72","-20:47:48.66","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdv","1","1","","17.39","G-Gaia","2016-11-24 07:20:38","Gaia_Bot1"
"16803","AT 2016iyt","10:53:18.21","-08:02:20.40","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdw","1","1","","20.01","G-Gaia","2016-11-21 03:00:00","Gaia_Bot1"
"16804","AT 2016iyu","13:19:13.67","-63:10:44.04","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cdx","1","1","","18.66","G-Gaia","2016-12-18 13:56:38","Gaia_Bot1"
"16805","AT 2016iyv","09:00:13.37","-13:38:03.19","","","","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16oz","1","1","","16.8","V-Johnson","2016-12-20 04:33:36","Stanek"
"16806","AT 2016iyw","07:00:00.59","+57:05:34.97","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dzn","1","1","","16.03","orange-ATLAS","2016-12-20 10:30:43","ATLAS_Bot1"
"16807","AT 2016iyx","08:43:24.75","+37:32:46.11","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dzp","1","1","","17.28","orange-ATLAS","2016-12-20 11:21:07","ATLAS_Bot1"
"16808","AT 2016iyy","06:56:34.62","+46:53:38.63","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dzt","1","1","","17.38","orange-ATLAS","2016-12-20 10:35:02","ATLAS_Bot1"
"16809","AT 2016iyz","05:52:37.43","-17:47:13.02","","","IC 2151","0.010556","LOSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, LOSS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","kait-16ca","1","1","","18.3","Clear-","2016-12-20 09:36:50","Zheng"
